way_id,highway,name,oneway,maxspeed_kmh,node_refs
1379253129,unclassified,,no,30,12771649963 12771649973 12771649974 12771649975 12771649976 12771649977 12771649978 12771649979 12771649980 12771649981 12771649982 12771649983 12771649984 12771649985 12771649986 12771649987 12771649988 12771649989 12771649990 12771649991 12771649992 12771649993 12771745049 12771745050 12771745051
1379253130,unclassified,,no,30,12771649964 12771649965 12771649966 12771649967 12771649968 12771649969 12771649970 12771649971 12771649972 12771649963
1379253131,unclassified,,no,30,12771649955 12771649995 12771649996 12771649997 12771649998 12771649999 12771650000 12771650001
1379253132,unclassified,,no,30,12771650001 12771650002 12771650003 12771650123 12771650004 12771650005 12771650006 12771650007 12771650008 12771650009
1379253133,unclassified,,no,30,12771649955 12771650014 12771650015 12771650016 12771650017 12771650021 12771650018 12771650019 12771650020
1379253134,service,,no,15,12771650028 12771650029 12771650030 12771650031 12771650032 12771650038
1379253135,service,,no,15,12771650036 12771650037 12771650038
1379253136,service,,no,15,12771650028 12771650041 12771650042
1379253137,service,,no,15,12771650019 12771650022 12771650023 12771650024 12771650025 12771650026 12771650027 12771650028
1379253138,service,,no,15,12771650038 12771650039 12771650040
1379253139,service,,no,15,12771650038 12771650033 12771650034 12771650035
1379253140,unclassified,,no,30,12771650043 12771650044 12771650045 12771650046 12771650047 12771650048 12771650049 12771650050 12777825788 12771650051 12771650052 12771650053 12771650054 12771650055 12771650056 12771650057 12771650058 12771650059 12771650001
1379253141,service,,no,15,12771650043 12771650060
1379253142,unclassified,,no,30,12771650061 12771650062 12771650063 12771650064 12771650065 12771650066
1379253143,unclassified,,no,30,12771650066 12771650067 12771650068 12771650069 12771650070 12771650071
1379253144,unclassified,,no,30,12771650066 12771650072 12771650011
1379253145,unclassified,,no,30,12771650011 12771650012 12771650013
1379253146,unclassified,,no,30,12771650009 12771650010 12771650011
1379253147,unclassified,,no,30,12771650011 12771650073 12771650074
1379253148,unclassified,,no,30,12771650074 12771650075 12771650076 12771650009
1379253149,unclassified,,no,30,12771650074 12771650077 12771650078 12771649945
1379253150,unclassified,,no,30,12771650081 12771650083 12771650084 12771650085 12771650086 12771650087 12771650088 12771650089 12771650090 12771650091 12771650092 12771650093
1379253151,unclassified,,no,30,12771649945 12771650079 12771650080 12771650081
1379253152,unclassified,,no,30,12771650094 12771650095 12771650096 12771650097 12738328638
1379253153,unclassified,,no,30,12771650098 12771650099 12771650100 12771650101
1379253154,unclassified,,no,30,12771650083 12771650102 12771650103 12771650104 12771650105 12771650140 12771650106 12771650107 12771650108 12771650109 12771650110 10862135220
1379253155,unclassified,,no,30,10862135220 12771650111 12771650112 12771650113 12771650114 12771650115 12771650116 12771650117 12771650118 12771650119 12771650120 12771650121 12771650122 12771650123
1379253156,unclassified,,no,30,10862135220 12771650124 12771650125 12771650126 12771649946
1379253157,unclassified,,no,30,12771650005 12771650127 12771650128 12771650129 12771650130 12771650131 12771650132 12771650133 12771650134 12771650135 12771650136 12771650137 12771650138 12771650139 12771650140
1379253158,unclassified,,no,30,12771650002 12771650141 12771650142 12771650143 12771650144
1379253159,unclassified,,no,30,12771650149 12771650150 12771650151 12771650152 12771650153 12771650154
1379253160,unclassified,,no,30,12771650144 12771650145 12771650146 12771650147 12771650148 12771650149
1379253161,unclassified,,no,30,12771650153 12771650155 12771650156
1379253162,unclassified,,no,30,12771650144 12771650157 12771650158 12771650159 12771650160 12771650161 12771650162 12771650163 12771650164 12771650165 12771650166 12771650167 12771650168 12771650169 12771650170
1379253163,unclassified,,no,30,12771649947 12771650171 12771650172 12771650173 12771650174 12771650175 12771650176 12771650177 12771650178 12771650179 12771650180 12771650181 12771650182 12771650183 12771650184 12771650185
1379253164,unclassified,,no,30,2409554965 12771649910 12738328660 2409554963 3714975817 12771649946 12771650170
1379253165,unclassified,,no,30,12771650170 12771649947
1379253166,unclassified,,no,30,12771650186 12771650192 12771650187 12771650188 12771650189 12771650191 12771650190
1379253167,unclassified,,no,30,12771650193 12771745005 12771650194 12771650195 12771650196 12771650197 12771650198 12771650199 12771650200 12771649957
1379265178,unclassified,,no,30,11217144791 12771714071 12771714072 11217144790 11217144789 12771714073 11217144788
1379265179,unclassified,,no,30,11217144788 12771714074 12771714076 12771714075 12771714077 11217144773
1379265180,service,,no,15,11217144784 12771714089 11217144783
1379265181,service,,no,15,11217144784 12771714090
1379265182,service,,no,15,12771714088 11217144785 11217144784
1379265183,unclassified,,no,30,12771714091 12771714092 12771714093 12771714094 12771744901 12771714095 12771714096 12771714097 12771714098 12771714099 12771744902 12771714100
1379265184,service,,no,15,12771744903 12771744904 12771744905 12771744906 12771744907 12771744908 12771744909 12771744910 12771744911 12771714091
1379265185,cycleway,,no,15,11835070931 11835070932 11835070933 11835070934 11835071680 11835070935 11835096418
1379265186,unclassified,,no,30,4953618800 11835096418
1379265187,unclassified,,no,30,11835050753 11835050754 11835050755 11835050756 11835050757 11835050758 11835050759 12771744976 12771744977 11835050760 11835050761 12771744978 11835050762 11835050763 11835050764 11835050765
1379265188,unclassified,,no,30,12771744972 12771744971
1379265189,unclassified,,no,30,12771744971 11835096270
1379265190,unclassified,,no,30,12771744983 12771744984 12771744985 12771744986 12771744987 12771744988 12771744989 12771744990 12771649961 12771744991 12771744992 12771744993 12771744994 12771744995 12771744996 12771744997 12771744998
1379265191,unclassified,,no,30,12771745001 12771745002 12771745003
1379265192,unclassified,,no,30,12771744998 12771744999 12771745000 12771745001
1379265193,unclassified,,no,30,12771745005 12771745006 12771745007 12771745008 12771745009 12771745010 12771745011
1379265194,unclassified,,no,30,12771745011 12771745012 12771745147 12771745013 12771745014 12771745015 12771745016 12771745017 12771745018 12771745019 12771745020 12771745021 12771745022 12771745023 12771745024 12771745414 12771745025 12771745381 12771745026 12771745027 12771745221 12771745028 12771745220 12771745029 12771745030 12771745031 12771745032 12771745033 12771745034 12771745035 12771745486 12771745036 12771745037 12771745038 12771745039 12771745304 12771745040 12771745041 12771745042 12771745043 12771745044 12771745045 12771745046 12771745047 12771745048
1379265195,unclassified,,no,30,12771745051 12771745052 12771745053 12771745054
1379265196,unclassified,,no,30,12771745054 12771745055 12771745056 12771745057
1379265197,unclassified,,no,30,12771649962 12771745058 12771745059 12771745060 12778076115 12771745061 12771745062 12771745063 12771745057 12771745112 12771745064 12771745065 12771745066 12771745067 12771745068 12771745069 12771745070 12771745071 12771745072 12771745241 12771745073 12778178712 12771745074 12771745075 12771745415 12771745076 12771745077 12771745078 12771745079 12771745080 12771745081 12771745082 12771745083 12771745084 12771745085 12771745086 12771745087 12771745088 12771745089 12771745090 12771745448 12771745091 12771745092 12771745093 12771745094 12771745095 12771745096 12771745097 12771745098 12771745099 12771745100 12771745101 12771745102 12771745103 12771745104 12771745105 12771745106 12771745107 12771745108 12771745109 12771745110 12771745111
1379265198,unclassified,,no,30,12771745112 12771745113 12771745114 12771745115 12771745116
1379265199,unclassified,,no,30,12771745116 12771745117 12771745118 12771745119 12771745120 12771745121 12771745122 12771745123 12771745124 12771745125 12771745126
1379265200,unclassified,,no,30,12771745116 12771745127 12771745004
1379265201,unclassified,,no,30,12771745004 12771745128 12771745129 12771745130 12771745131 12778149618 12771745132 12771745018 12771745133 12771745134 12771745135 12771745136 12771745137
1379265202,unclassified,,no,30,12771745003 12771745139 12771745140 12771745141 12771745142 12771745143 12771745144 12771745145 12771745146
1379265203,unclassified,,no,30,12771745147 12771745148 12771745149 12771745150 12771745151 12771745152 12771745153 12771745154 12771745155 12771745156 12771745157 12771745158 12771745159 12771744983
1379265204,unclassified,,no,30,12771745116 12771745160 12771745161 12771745162 12771745163 12771745164 12771745364 12771745165 12771745166 12771745167 12771745168 12771745169 12771745170 12771745022 12771745171 12771745172 12771745173 12771745397 12771745174 12771745175 12771745176 12771745177 12771745178
1379265205,unclassified,,no,30,12771745137 12771745186 12771745187 12771745188 12771745189 12771745190 12771745191 12778149868 12771745192 12778149869 12771745193 12771745194 12771745178 12771745195 12771745196 12771745197 12771745198 12771745199 12771745200 12771745201 12771745202 12771745203 12771745403 12771745204 12771745205 12771745206 12771745207 12771745208 12771745209
1379265206,unclassified,,no,30,12771745210 12771745211 12771745212 12771745213 12771745209 12771745214 12771745215 12771745216 12771745217 12771745218 12771745219 12771745220
1379265207,unclassified,,no,30,12771745054 12771745222 12771745223
1379265208,unclassified,,no,30,12771745051 12771745224 12771745225 12771745226 12771745227 12771745228 12771745229 12771745230 12771745231 12771745232 12771745233 12771745234
1379265209,unclassified,,no,30,12771745234 12771745235 12771745236 12771745237 12778178702 12771745238 12771745240 12771745239 12771745072
1379265210,unclassified,,no,30,12771745241 12771745242 12771745243 12771745244 12771745245 12771745246 12771745247 12771745248 12771745249 12771745250 12771745251 12771745252 12771745253 12771745254 12771745255 12771745256 12771745257 12771745258 12771745259 12771745260 12771745261 12771745315 12771745262 12771745263
1379265211,unclassified,,no,30,12771745263 12771745270 12771745271 12771745272 12771745273
1379265212,unclassified,,no,30,12771745245 12771745274 12771745275 12771745276 12771745277 12771745278 12771745279 12771745280 12771745281 12771745282 12771745283 12771745284 12771745285 12771745286 12771745287 12771745491 12771745288 12771745289 12771745290 12771745291 12771745292 12771745293 12771745294 12771745295 12771745296 12771745297 12771745298 12771745299 12771745300 12771745301 12771745302 12771745303
1379265213,unclassified,,no,30,12771745304 12771745305 12771745306 12771745307 12771745308 12771745297 12771745309 12771745310 12771745311 12771745312 12771745313 12771745314 12771745315
1379265214,unclassified,,no,30,12771745111 12771745316 12771745317
1379265215,unclassified,,no,30,12771745111 12771745318 12771745319 12771745320 12771745321
1379265216,unclassified,,no,30,12771745321 12771745322 12771745323 12771745324 12771745325 12771745317
1379265217,unclassified,,no,30,12771745317 12771649884
1379265218,unclassified,,no,30,12771745048 12771745332 12771745333 12771745334 12771745335 12771745336 12771745337 12771745338 12771745339 12771745340 12771745341 12771745342 12771745343 12771745344 12771745345 12771745346 12771745109
1379265219,unclassified,,no,30,12771745332 12771745347 12771745348 12771745349 12771745350 12771745321
1379265220,unclassified,,no,30,12771745351 12771745352 12771745353 12771745354 12771745355 12771745356 12771745357 12771745358 12771745359 12771745360 12771745361 12771745362 12771745363
1379265221,unclassified,,no,30,12771745389 12771745368 12771745369 12771745370 12771745371 12771745372 12771745373
1379265222,unclassified,,no,30,12771745382 12771745383 12771745384 12771745385 12771745386 12771745387 12771745388
1379265223,unclassified,,no,30,12771745389 12771745390 12771745391 12771745392 12771745393 12771745373
1379265224,unclassified,,no,30,12771745364 12771745365 12771745366 12771745367 12771745389
1379265225,unclassified,,no,30,12771745373 12771745374 12771745375 12771745376 12771745382 12771745377 12771745378 12771745379 12771745380 12771745381
1379265226,unclassified,,no,30,12771745135 12771745394 12771745395 12771745396 12771745397 12771745398 12771745399 12771745400 12771745401 12771745407 12771745402
1379265227,unclassified,,no,30,12771745403 12771745404 12771745405 12771745406 12771745407 12771745408 12771745409 12771745410 12771745411 12771745412 12771745413 12771745414
1379265228,unclassified,,no,30,12771745415 12771745416 12771745417 12771745418 12771745419 12771745420 12771745421 12771745422 12771745423 12771745424 12771745425 12771745426 12771745427 12771745428 12771745429 12771745430 12771745431 12771745432 12771745433 12771745434 12771745435 12771745436 12771745437 12771745438 12771745439 12771745440 12771745441 12771745442 12771745443 12771745444 12771745445 12771745446 12771745447 12771745448
